course_id,course_name,difficulty,description,learning,tags,picture,student_id,isActive,rating,registered_date
CGAV_36,Computer Graphics and Visualization,Intermediate,"This intermediate-level course covers computer graphics and data visualization. Learn about rendering techniques, 3D graphics, and interactive visualization.","Explore computer graphics principles, including rendering and shading.
Learn about 3D graphics and modeling techniques.
Create interactive visualizations and simulations.
Apply computer graphics and visualization in multimedia and gaming.","['computer graphics', 'visualization', 'intermediate', '3D graphics']",https://dummyimage.com/153x75,CGAV_36-7,False,1,2019-06-28
SSDP_206,Secure Software Development Principles,Intermediate,This intermediate-level course focuses on secure software development principles. Learn to code with security in mind.,"Understand the importance of secure software development.
Learn secure coding practices and techniques.
Explore threat modeling and vulnerability assessment.
Develop secure software applications and protect against cyber threats.","['secure software development', 'intermediate', 'secure coding', 'threat modeling', 'cyber threats']",https://dummyimage.com/678x491,SSDP_206-7,False,3,2019-02-15
ATISER_145,Advanced Topics in Software Engineering Research,Advanced,This advanced-level course delves into advanced topics in software engineering research. Explore cutting-edge research areas and contribute to the field.,"Explore advanced topics in software engineering research.
Stay updated with cutting-edge research areas and trends.
Contribute to ongoing software engineering research projects.
Publish research findings and advance the field of software engineering.","['software engineering', 'research', 'advanced topics', 'cutting-edge research']",https://dummyimage.com/1015x797,ATISER_145-4,False,2,2018-01-19
ITDS_65,Introduction to Data Science,Beginner,"This beginner-level course provides an introduction to data science. Learn about data analysis, visualization, and basic machine learning concepts.","Explore data analysis and visualization using tools like Excel or Python.
Understand data cleaning and preprocessing techniques.
Learn about basic machine learning algorithms and their applications.
Get hands-on experience with data science projects.","['data science', 'beginner', 'data analysis', 'machine learning']",https://picsum.photos/690/932,ITDS_65-4,False,1,2018-10-11
CAEH_45,Cybersecurity and Ethical Hacking,Advanced,"This advanced-level course covers cybersecurity and ethical hacking. Learn about advanced threat detection, penetration testing, and ethical hacking techniques.","Master advanced threat detection and incident response techniques.
Conduct penetration testing and vulnerability assessment.
Explore ethical hacking techniques for network and web application security.
Understand security auditing and compliance standards.","['cybersecurity', 'ethical hacking', 'advanced', 'penetration testing']",https://placekitten.com/886/704,CAEH_45-5,False,2,2018-09-27
APS_213,Advanced Python Scripting,Intermediate,This intermediate-level course focuses on advanced Python scripting. Learn to automate tasks and build Python applications.,"Master advanced Python scripting techniques and libraries.
Learn to automate repetitive tasks with Python scripts.
Explore web scraping, data manipulation, and scripting best practices.
Develop Python applications for various purposes.","['Python scripting', 'intermediate', 'automation', 'web scraping', 'data manipulation']",https://placekitten.com/5/820,APS_213-8,False,4,2018-08-03
FO3P_154,Fundamentals of 3D Printing,Beginner,"This beginner-level course covers the fundamentals of 3D printing technology. Learn about 3D modeling, printing processes, and applications of 3D printing.","Understand the basics of 3D printing technology and its applications.
Learn about 3D modeling and design for 3D printing.
Explore different 3D printing processes and materials.
Gain hands-on experience in 3D printing projects.","['3D printing', 'beginner', '3D modeling', 'printing processes', 'technology']",https://picsum.photos/247/282,FO3P_154-8,True,5,2017-10-29
BFSCM_225,Blockchain for Supply Chain Management,Advanced,This advanced-level course covers blockchain for supply chain management. Learn to apply blockchain technology to improve supply chain processes.,"Master blockchain technology and its applications in supply chain management.
Learn to design and implement blockchain-based supply chain solutions.
Explore transparency, traceability, and security in supply chain blockchain.
Contribute to the adoption of blockchain in supply chain optimization.","['blockchain', 'supply chain management', 'advanced', 'transparency', 'traceability']",https://dummyimage.com/836x786,BFSCM_225-6,True,5,2018-02-27
ADV_90,Advanced Data Visualization,Intermediate,This intermediate-level course focuses on advanced data visualization techniques. Learn about interactive visualizations and storytelling with data.,"Create advanced data visualizations using tools like D3.js and Tableau.
Understand principles of data storytelling and effective communication.
Develop interactive dashboards and data-driven narratives.
Visualize complex data sets for insights and decision-making.","['data visualization', 'intermediate', 'D3.js', 'Tableau', 'data storytelling']",https://dummyimage.com/119x194,ADV_90-9,False,2,2018-06-29
ITSMS_191,Introduction to Social Media Security,Beginner,This beginner-level course covers social media security practices. Learn to protect your online presence and privacy on social platforms.,"Understand the importance of social media security.
Learn to set privacy settings and manage online profiles.
Explore common social media threats and scams.
Safeguard your personal information and digital identity on social media.","['social media security', 'beginner', 'online privacy', 'digital identity']",https://placekitten.com/115/914,ITSMS_191-9,False,5,2019-04-30
CMSABP_208,Cloud Migration Strategies and Best Practices,Intermediate,This intermediate-level course covers cloud migration strategies and best practices. Learn to migrate applications and data to the cloud.,"Understand cloud migration fundamentals and challenges.
Learn cloud migration strategies and planning.
Explore best practices for cloud migration execution.
Successfully migrate applications and data to cloud platforms.","['cloud migration', 'intermediate', 'cloud migration strategies', 'cloud platforms']",https://picsum.photos/633/277,CMSABP_208-3,False,4,2018-10-29
CABA_99,Cryptocurrency and Blockchain Applications,Advanced,"This advanced-level course covers cryptocurrency and blockchain applications. Learn about blockchain technology, cryptocurrencies, and decentralized applications (DApps).","Understand the fundamentals of blockchain technology and its applications.
Learn about cryptocurrencies, smart contracts, and tokenomics.
Develop decentralized applications (DApps) on blockchain platforms.
Explore real-world use cases of blockchain in finance, supply chain, and more.","['cryptocurrency', 'blockchain', 'advanced', 'smart contracts', 'DApps']",https://dummyimage.com/165x740,CABA_99-9,False,4,2018-02-17
AIAAC_234,AI in Art and Creativity,Advanced,This advanced-level course explores AI in art and creativity. Learn to create AI-generated art and innovative creative applications.,"Master AI techniques for generative art and creative content creation.
Learn to build AI-driven creative tools and applications.
Explore applications in music composition, visual arts, and design.
Contribute to the intersection of AI and art for creative innovations.","['AI', 'art', 'creativity', 'advanced', 'generative art']",https://picsum.photos/772/927,AIAAC_234-6,False,1,2017-11-27
BWD_27,Back-End Web Development,Intermediate,"This intermediate-level course covers back-end web development. Learn server-side programming, API development, and database integration for building robust web applications.","Master server-side programming using languages like Python, Node.js, or Ruby.
Develop RESTful APIs for communication between front-end and back-end systems.
Integrate databases and perform CRUD operations on data.
Build scalable and secure web applications with back-end development skills.","['web development', 'back-end', 'intermediate', 'API development']",https://dummyimage.com/851x586,BWD_27-6,False,4,2019-02-16
CRM_92,Cybersecurity Risk Management,Advanced,"This advanced-level course focuses on cybersecurity risk management. Learn about risk assessment, threat modeling, and risk mitigation strategies.","Conduct cybersecurity risk assessments for organizations.
Perform threat modeling and vulnerability assessments.
Develop risk mitigation strategies and incident response plans.
Manage cybersecurity risks in complex environments.","['cybersecurity', 'advanced', 'risk management', 'threat modeling']",https://picsum.photos/132/36,CRM_92-5,True,2,2018-02-05
CRA_162,Cybersecurity Risk Assessment,Intermediate,"This intermediate-level course covers cybersecurity risk assessment. Learn to identify, assess, and mitigate security risks in various contexts.","Understand the principles of cybersecurity risk assessment.
Learn to identify and analyze security threats and vulnerabilities.
Explore risk mitigation strategies and security controls.
Conduct practical risk assessments in real-world scenarios.","['cybersecurity', 'risk assessment', 'intermediate', 'security threats', 'risk mitigation']",https://dummyimage.com/587x161,CRA_162-7,False,2,2019-04-19
SEP_31,Software Engineering Principles,Intermediate,"This intermediate-level course explores software engineering principles and methodologies. Learn about software development life cycles, project management, and quality assurance.","Understand software development methodologies like Agile and Waterfall.
Learn about software project management and planning.
Implement quality assurance and testing practices.
Collaborate effectively in software development teams.","['software engineering', 'intermediate', 'software development methodologies', 'project management']",https://dummyimage.com/839x289,SEP_31-9,False,2,2018-02-19
MAD_28,Mobile App Development,Intermediate,"This intermediate-level course covers mobile app development for iOS and Android platforms. Learn about app design, development frameworks, and deployment.","Explore mobile app design principles and user interfaces.
Learn mobile app development using platforms like Swift (iOS) or Java/Kotlin (Android).
Understand app testing, debugging, and deployment.
Develop and publish mobile apps for real-world use.","['mobile app development', 'iOS', 'Android', 'intermediate', 'app deployment']",https://dummyimage.com/18x846,MAD_28-8,True,2,2019-05-21
BWD_27,Back-End Web Development,Intermediate,"This intermediate-level course covers back-end web development. Learn server-side programming, API development, and database integration for building robust web applications.","Master server-side programming using languages like Python, Node.js, or Ruby.
Develop RESTful APIs for communication between front-end and back-end systems.
Integrate databases and perform CRUD operations on data.
Build scalable and secure web applications with back-end development skills.","['web development', 'back-end', 'intermediate', 'API development']",https://dummyimage.com/851x586,BWD_27-7,True,1,2018-08-19
ITCN_103,Introduction to Computer Networks,Beginner,"This beginner-level course provides an introduction to computer networks. Learn about network architecture, protocols, and basic troubleshooting.","Understand the fundamentals of computer networks and their importance.
Learn about network topologies, protocols, and addressing schemes.
Configure and troubleshoot basic network connections.
Explore real-world applications of computer networks.","['computer networks', 'beginner', 'network architecture', 'network protocols']",https://dummyimage.com/84x41,ITCN_103-3,False,1,2018-09-03
AHIR_188,Advanced Human-Computer Interaction Research,Advanced,This advanced-level course delves into advanced human-computer interaction (HCI) research. Explore HCI methodologies and user-centered design.,"Master advanced HCI research methodologies and techniques.
Learn to conduct user-centered design studies and evaluations.
Explore advanced HCI topics, including augmented reality and wearables.
Contribute to the advancement of HCI research and interactive technology.","['human-computer interaction', 'HCI research', 'advanced', 'user-centered design', 'interactive technology']",https://placekitten.com/99/521,AHIR_188-8,False,3,2018-03-16
ACP_32,Advanced C++ Programming,Intermediate,"This intermediate-level course builds on C++ fundamentals. Explore advanced C++ features, including templates, exception handling, and memory management.","Master advanced C++ concepts like templates and exception handling.
Understand memory management and smart pointers in C++.
Explore C++ libraries and advanced topics like multithreading.
Develop efficient and robust C++ applications.","['C++', 'intermediate', 'advanced', 'templates', 'exception handling']",https://picsum.photos/633/71,ACP_32-6,False,5,2019-07-04
ACGAA_146,Advanced Computer Graphics and Animation,Advanced,"This advanced-level course focuses on advanced computer graphics and animation techniques. Learn about 3D rendering, animation pipelines, and visual effects.","Master advanced computer graphics techniques for realistic 3D rendering.
Learn about animation pipelines, rigging, and character animation.
Explore visual effects (VFX) and simulations in computer graphics.
Create advanced graphics and animation projects.","['computer graphics', 'animation', 'advanced', '3D rendering', 'visual effects']",https://placekitten.com/227/855,ACGAA_146-7,False,5,2019-08-19
NLP_44,Natural Language Processing,Advanced,"This advanced-level course covers natural language processing (NLP). Learn about text analysis, sentiment analysis, and machine translation.","Explore text analysis techniques for NLP tasks.
Learn about sentiment analysis and opinion mining.
Understand machine translation and language generation in NLP.
Develop NLP applications for chatbots and language processing tasks.","['natural language processing', 'advanced', 'text analysis', 'sentiment analysis']",https://placekitten.com/797/756,NLP_44-5,True,1,2018-04-14
BDAFB_96,Big Data Analytics for Business,Advanced,"This advanced-level course focuses on big data analytics for business. Learn about data-driven decision-making, predictive analytics, and business intelligence.","Apply big data analytics to make data-driven business decisions.
Learn about predictive analytics and machine learning for business applications.
Develop business intelligence dashboards for reporting and visualization.
Analyze large-scale data sets for strategic insights.","['big data analytics', 'advanced', 'business analytics', 'predictive analytics']",https://dummyimage.com/432x473,BDAFB_96-7,False,3,2019-01-09
CIRAF_136,Cybersecurity Incident Response and Forensics,Advanced,This advanced-level course focuses on cybersecurity incident response and digital forensics. Learn to investigate and respond to security incidents.,"Master incident response techniques for cybersecurity emergencies.
Learn digital forensics methodologies and evidence collection.
Conduct investigations and analyze security incidents.
Develop incident response plans and strategies.","['cybersecurity', 'advanced', 'incident response', 'digital forensics']",https://dummyimage.com/341x63,CIRAF_136-8,True,4,2019-10-08
ADD_78,Advanced Database Design,Intermediate,"This intermediate-level course covers advanced database design topics. Learn about normalization, indexing, and designing complex database systems.","Understand advanced database normalization techniques.
Design and optimize database schemas for performance.
Explore indexing strategies and query optimization.
Design complex database systems for specific application requirements.","['database design', 'intermediate', 'normalization', 'indexing']",https://dummyimage.com/573x269,ADD_78-2,False,5,2018-08-19
QML_177,Quantum Machine Learning,Advanced,This advanced-level course focuses on quantum machine learning. Learn to leverage quantum computing for advanced machine learning algorithms.,"Understand quantum computing and its applications in machine learning.
Learn to implement quantum algorithms for machine learning tasks.
Explore quantum machine learning libraries and frameworks.
Develop and optimize quantum machine learning models.","['quantum computing', 'machine learning', 'advanced', 'quantum algorithms', 'quantum machine learning']",https://placekitten.com/171/644,QML_177-5,False,4,2018-08-22
EHFCE_184,Ethical Hacking for Cybersecurity Experts,Advanced,This advanced-level course covers ethical hacking for cybersecurity experts. Learn advanced penetration testing and security assessment techniques.,"Master advanced ethical hacking techniques and methodologies.
Learn to conduct in-depth penetration tests and security assessments.
Explore advanced hacking tools and vulnerability exploitation.
Enhance cybersecurity defenses through ethical hacking expertise.","['ethical hacking', 'advanced', 'penetration testing', 'security assessment', 'cybersecurity experts']",https://picsum.photos/401/828,EHFCE_184-5,True,5,2019-05-20
DAWP_77,Data Analysis with Python,Intermediate,"This intermediate-level course focuses on data analysis with Python. Learn about data manipulation, visualization, and statistical analysis.","Master data manipulation with Python libraries like pandas.
Create data visualizations using tools like Matplotlib and Seaborn.
Perform statistical analysis and hypothesis testing on data.
Work with real-world datasets to gain data analysis skills.","['data analysis', 'Python', 'intermediate', 'data manipulation', 'data visualization']",https://placekitten.com/645/32,DAWP_77-3,False,2,2017-10-16
HC_143,Human-AI Collaboration,Advanced,This advanced-level course explores human-AI collaboration. Learn how humans and artificial intelligence can work together in various domains.,"Understand the principles of human-AI collaboration.
Explore case studies of AI-human collaboration in healthcare, finance, and more.
Learn about AI augmentation of human capabilities.
Develop strategies for effective human-AI collaboration.","['human-AI collaboration', 'advanced', 'AI augmentation', 'collaboration strategies']",https://dummyimage.com/538x911,HC_143-5,False,2,2019-01-28
AIAAC_234,AI in Art and Creativity,Advanced,This advanced-level course explores AI in art and creativity. Learn to create AI-generated art and innovative creative applications.,"Master AI techniques for generative art and creative content creation.
Learn to build AI-driven creative tools and applications.
Explore applications in music composition, visual arts, and design.
Contribute to the intersection of AI and art for creative innovations.","['AI', 'art', 'creativity', 'advanced', 'generative art']",https://picsum.photos/772/927,AIAAC_234-7,False,3,2019-05-07
WDFB_62,Web Design for Beginners,Beginner,"This beginner-level course covers the fundamentals of web design. Learn HTML and CSS basics, layout design, and creating responsive web pages.","Master HTML and CSS fundamentals for web design.
Understand web layout design and responsive web development.
Create basic web pages and simple interactive elements.
Design visually appealing and user-friendly websites.","['web design', 'beginner', 'HTML', 'CSS']",https://picsum.photos/391/662,WDFB_62-6,False,2,2019-07-22
AHI_149,Advanced Human-Computer Interaction,Advanced,"This advanced-level course delves into advanced human-computer interaction (HCI) principles. Explore user-centered design, usability testing, and HCI research.","Master advanced HCI principles for user-centered design.
Learn about usability testing, user research, and HCI evaluation.
Explore HCI design methodologies and emerging HCI trends.
Contribute to HCI research and design innovative user interfaces.","['human-computer interaction', 'HCI', 'advanced', 'user-centered design', 'usability testing']",https://placekitten.com/632/259,AHI_149-6,False,1,2019-03-12
ADS_49,Advanced Database Systems,Advanced,"This advanced-level course covers advanced database systems. Learn about distributed databases, NoSQL databases, and big data storage solutions.","Explore distributed database architectures and replication.
Learn about NoSQL databases like MongoDB and Cassandra.
Understand big data storage solutions like Hadoop and Spark.
Design and implement advanced database systems for complex data requirements.","['database systems', 'advanced', 'distributed databases', 'NoSQL']",https://placekitten.com/306/231,ADS_49-2,False,5,2018-02-15
OSC_37,Operating Systems Concepts,Intermediate,"This intermediate-level course explores operating systems concepts. Learn about process management, memory allocation, file systems, and OS security.","Understand process management and multitasking in operating systems.
Learn about memory management and virtual memory concepts.
Explore file systems and storage management in OS.
Understand OS security principles and vulnerabilities.","['operating systems', 'intermediate', 'process management', 'memory allocation']",https://dummyimage.com/373x511,OSC_37-4,True,5,2018-01-17
WDFB_62,Web Design for Beginners,Beginner,"This beginner-level course covers the fundamentals of web design. Learn HTML and CSS basics, layout design, and creating responsive web pages.","Master HTML and CSS fundamentals for web design.
Understand web layout design and responsive web development.
Create basic web pages and simple interactive elements.
Design visually appealing and user-friendly websites.","['web design', 'beginner', 'HTML', 'CSS']",https://picsum.photos/391/662,WDFB_62-7,False,3,2019-08-22
AHID_228,Advanced Human-Robot Interaction Design,Advanced,This advanced-level course focuses on advanced human-robot interaction design. Explore the design of intuitive and collaborative robot interfaces.,"Master advanced principles of human-robot interaction (HRI) design.
Learn to create intuitive and collaborative robot interfaces.
Explore HRI evaluation, gesture recognition, and social robotics.
Contribute to the development of advanced HRI systems and robots.","['human-robot interaction', 'design', 'advanced', 'robot interfaces', 'social robotics']",https://dummyimage.com/494x185,AHID_228-4,False,5,2019-05-14
CBP_29,Cybersecurity Best Practices,Intermediate,"This intermediate-level course focuses on cybersecurity best practices. Learn about threat detection, risk assessment, and security measures to protect digital assets.","Identify common cybersecurity threats and vulnerabilities.
Perform risk assessments and develop security strategies.
Implement security measures to protect networks and data.
Stay updated with cybersecurity best practices and compliance standards.","['cybersecurity', 'security best practices', 'intermediate', 'threat detection']",https://picsum.photos/952/758,CBP_29-6,False,4,2018-01-11
SDWR_88,Software Development with React,Intermediate,"This intermediate-level course focuses on software development with React, a popular JavaScript library for building user interfaces.","Master React concepts and component-based development.
Build interactive and dynamic web applications using React.
Learn about state management with Redux and React Router for routing.
Develop modern web applications with React and associated tools.","['React', 'intermediate', 'component-based development', 'state management']",https://picsum.photos/528/994,SDWR_88-7,False,3,2018-01-20
NLP_44,Natural Language Processing,Advanced,"This advanced-level course covers natural language processing (NLP). Learn about text analysis, sentiment analysis, and machine translation.","Explore text analysis techniques for NLP tasks.
Learn about sentiment analysis and opinion mining.
Understand machine translation and language generation in NLP.
Develop NLP applications for chatbots and language processing tasks.","['natural language processing', 'advanced', 'text analysis', 'sentiment analysis']",https://placekitten.com/797/756,NLP_44-6,False,2,2019-08-02
ABD_176,Advanced Blockchain Development,Advanced,This advanced-level course delves into advanced blockchain development. Learn to build decentralized applications (DApps) and smart contracts.,"Master advanced blockchain development techniques.
Learn to build decentralized applications (DApps) on blockchain platforms.
Explore smart contract development and blockchain security.
Implement blockchain solutions for various industries.","['blockchain development', 'advanced', 'DApps', 'smart contracts', 'blockchain security']",https://dummyimage.com/799x980,ABD_176-14,True,4,2018-01-04
DMS_25,Database Management Systems,Intermediate,"This intermediate-level course covers database management systems (DBMS). Learn about relational databases, SQL, normalization, and database design.","Understand relational databases and DBMS architecture.
Learn SQL for data retrieval and manipulation.
Explore database normalization and design principles.
Design and implement databases for various applications.","['database management', 'DBMS', 'intermediate', 'SQL', 'normalization']",https://dummyimage.com/422x679,DMS_25-5,False,4,2018-11-06
BDAFB_96,Big Data Analytics for Business,Advanced,"This advanced-level course focuses on big data analytics for business. Learn about data-driven decision-making, predictive analytics, and business intelligence.","Apply big data analytics to make data-driven business decisions.
Learn about predictive analytics and machine learning for business applications.
Develop business intelligence dashboards for reporting and visualization.
Analyze large-scale data sets for strategic insights.","['big data analytics', 'advanced', 'business analytics', 'predictive analytics']",https://dummyimage.com/432x473,BDAFB_96-8,False,2,2018-01-17
AIAV_183,AI in Autonomous Vehicles,Advanced,This advanced-level course focuses on AI in autonomous vehicles. Learn to develop AI systems for self-driving cars and autonomous mobility.,"Understand AI technologies for autonomous vehicles.
Learn to build AI systems for self-driving cars and mobility solutions.
Explore perception, decision-making, and control in autonomous vehicles.
Contribute to the advancement of AI-driven autonomous mobility.","['AI', 'autonomous vehicles', 'advanced', 'self-driving cars', 'mobility solutions']",https://picsum.photos/12/387,AIAV_183-5,True,5,2017-11-28
DEAE_85,Data Engineering and ETL,Intermediate,"This intermediate-level course focuses on data engineering and ETL (Extract, Transform, Load) processes. Learn about data pipelines, data integration, and data warehousing.","Understand data engineering concepts and data pipeline design.
Learn about ETL processes for data integration and transformation.
Explore data warehousing solutions and architectures.
Develop data engineering projects for real-world scenarios.","['data engineering', 'intermediate', 'ETL', 'data warehousing']",https://picsum.photos/387/751,DEAE_85-5,False,3,2019-08-10
BOIOT_112,Basics of Internet of Things ,Beginner,"This beginner-level course covers the basics of the Internet of Things (IoT). Learn about IoT devices, connectivity, and IoT applications.","Understand the concept and significance of the Internet of Things (IoT).
Learn about IoT devices, sensors, and connectivity technologies.
Explore real-world IoT applications across various industries.
Get hands-on experience with IoT projects and experiments.","['Internet of Things', 'beginner', 'IoT devices', 'IoT applications']",https://dummyimage.com/353x674,BOIOT_112-9,False,3,2018-09-07
BT_40,Blockchain Technology,Intermediate,"This intermediate-level course covers blockchain technology. Learn about blockchain architecture, cryptocurrencies, and smart contracts.","Understand the fundamentals of blockchain technology.
Explore blockchain architecture and distributed ledger concepts.
Learn about cryptocurrencies and digital wallets.
Develop and deploy smart contracts on blockchain platforms.","['blockchain technology', 'intermediate', 'cryptocurrencies', 'smart contracts']",https://dummyimage.com/113x788,BT_40-5,False,4,2018-05-21
ITD_13,Introduction to Databases,Beginner,"This beginner-level course introduces the fundamentals of databases. You will learn about data modeling, SQL queries, and database management systems.","Understand the importance of databases in data storage and retrieval.
Learn about data modeling techniques and database design principles.
Write SQL queries to retrieve and manipulate data in databases.
Explore different database management systems and their features.","['databases', 'beginner', 'data modeling', 'SQL queries', 'database management']",https://picsum.photos/634/401,ITD_13-13,True,3,2019-08-17
EHFPT_212,Ethical Hacking for Penetration Testers,Intermediate,This intermediate-level course covers ethical hacking for penetration testers. Learn to assess and strengthen cybersecurity defenses.,"Master ethical hacking techniques and methodologies.
Learn to conduct penetration tests and vulnerability assessments.
Explore advanced hacking tools and exploitation techniques.
Enhance cybersecurity through ethical hacking expertise.","['ethical hacking', 'penetration testing', 'intermediate', 'vulnerability assessment', 'cybersecurity']",https://dummyimage.com/65x864,EHFPT_212-6,True,1,2018-09-22
BACB_148,Bioinformatics and Computational Biology,Advanced,"This advanced-level course focuses on bioinformatics and computational biology. Learn about sequence analysis, genomics, and computational tools in biology.","Master bioinformatics techniques for DNA and protein sequence analysis.
Learn about genomics, structural biology, and computational tools.
Apply computational methods to biological research and analysis.
Contribute to advancements in bioinformatics and biology research.","['bioinformatics', 'computational biology', 'advanced', 'sequence analysis', 'genomics']",https://placekitten.com/462/591,BACB_148-3,True,4,2017-10-21
AFDD_187,AI for Drug Discovery,Advanced,This advanced-level course focuses on AI for drug discovery. Learn to apply AI and computational methods to accelerate drug development.,"Understand the role of AI in drug discovery and pharmaceutical research.
Learn to leverage AI and computational tools for drug design and screening.
Explore drug discovery pipelines and AI-driven drug development.
Contribute to the advancement of AI-driven drug discovery solutions.","['AI', 'drug discovery', 'advanced', 'pharmaceutical research', 'drug development']",https://dummyimage.com/176x908,AFDD_187-5,False,1,2019-07-29
ITR_74,Introduction to Robotics,Beginner,"This beginner-level course introduces robotics concepts. Learn about robot components, sensors, and basic robot programming.","Understand the components and sensors commonly used in robots.
Learn basic robot programming and control techniques.
Explore real-world applications of robotics in various fields.
Get hands-on experience with robot building and programming.","['robotics', 'beginner', 'robot components', 'robot programming']",https://dummyimage.com/751x740,ITR_74-3,False,4,2018-11-18
CABA_99,Cryptocurrency and Blockchain Applications,Advanced,"This advanced-level course covers cryptocurrency and blockchain applications. Learn about blockchain technology, cryptocurrencies, and decentralized applications (DApps).","Understand the fundamentals of blockchain technology and its applications.
Learn about cryptocurrencies, smart contracts, and tokenomics.
Develop decentralized applications (DApps) on blockchain platforms.
Explore real-world use cases of blockchain in finance, supply chain, and more.","['cryptocurrency', 'blockchain', 'advanced', 'smart contracts', 'DApps']",https://dummyimage.com/165x740,CABA_99-10,False,3,2018-08-18
CSAII_144,Cyber-Physical Systems and IoT Integration,Advanced,This advanced-level course focuses on cyber-physical systems (CPS) and their integration with the Internet of Things (IoT). Learn about CPS design and IoT connectivity.,"Master the principles of cyber-physical systems (CPS).
Learn about IoT integration and connectivity for CPS applications.
Explore real-world CPS and IoT use cases in industry.
Design and develop advanced CPS and IoT solutions.","['cyber-physical systems', 'IoT integration', 'advanced', 'CPS design']",https://dummyimage.com/1002x639,CSAII_144-8,True,1,2019-03-09
CSAII_144,Cyber-Physical Systems and IoT Integration,Advanced,This advanced-level course focuses on cyber-physical systems (CPS) and their integration with the Internet of Things (IoT). Learn about CPS design and IoT connectivity.,"Master the principles of cyber-physical systems (CPS).
Learn about IoT integration and connectivity for CPS applications.
Explore real-world CPS and IoT use cases in industry.
Design and develop advanced CPS and IoT solutions.","['cyber-physical systems', 'IoT integration', 'advanced', 'CPS design']",https://dummyimage.com/1002x639,CSAII_144-9,True,2,2018-07-26
PFB_5,Python for Beginners,Beginner,"This course is an introduction to the Python programming language. You will learn Python syntax, data structures, and how to write simple programs.","Familiarize yourself with Python syntax, including variables, loops, and conditionals.
Learn about common data structures in Python, such as lists and dictionaries.
Write Python programs to solve basic problems and tasks.
Understand how Python can be used in various applications, including web development and data analysis.","['Python', 'beginner', 'programming', 'data structures']",https://picsum.photos/281/731,PFB_5-8,False,3,2018-10-21
CBP_29,Cybersecurity Best Practices,Intermediate,"This intermediate-level course focuses on cybersecurity best practices. Learn about threat detection, risk assessment, and security measures to protect digital assets.","Identify common cybersecurity threats and vulnerabilities.
Perform risk assessments and develop security strategies.
Implement security measures to protect networks and data.
Stay updated with cybersecurity best practices and compliance standards.","['cybersecurity', 'security best practices', 'intermediate', 'threat detection']",https://picsum.photos/952/758,CBP_29-7,True,1,2018-09-15
MAS_82,Mobile App Security,Intermediate,"This intermediate-level course covers mobile app security. Learn about securing mobile apps, data encryption, and best practices for app security.","Understand mobile app security threats and vulnerabilities.
Learn about data encryption and secure communication in mobile apps.
Implement best practices for mobile app security and user privacy.
Conduct security testing and vulnerability assessment for mobile apps.","['mobile app security', 'intermediate', 'data encryption', 'vulnerability assessment']",https://dummyimage.com/880x225,MAS_82-4,True,5,2018-12-19
AMLA_86,Advanced Machine Learning Algorithms,Intermediate,"This intermediate-level course covers advanced machine learning algorithms. Learn about deep learning, reinforcement learning, and neural network architectures.","Explore advanced machine learning techniques, including deep learning.
Master neural network architectures like convolutional and recurrent networks.
Understand reinforcement learning and its applications.
Implement advanced machine learning algorithms in projects.","['machine learning', 'intermediate', 'deep learning', 'reinforcement learning']",https://placekitten.com/600/106,AMLA_86-2,True,5,2019-07-12
FWD_26,Front-End Web Development,Intermediate,"This intermediate-level course focuses on front-end web development. Learn about HTML5, CSS3, and JavaScript frameworks for building modern and responsive web interfaces.","Master HTML5, CSS3, and responsive web design techniques.
Learn popular front-end frameworks like React or Angular.
Explore web accessibility and cross-browser compatibility.
Build interactive and visually appealing web interfaces.","['web development', 'front-end', 'intermediate', 'HTML5', 'CSS3']",https://dummyimage.com/814x400,FWD_26-3,True,3,2017-10-18
ADW_165,Advanced Data Warehousing,Intermediate,"This intermediate-level course delves into advanced data warehousing concepts. Learn about data modeling, ETL processes, and data warehousing solutions.","Master advanced data modeling techniques for data warehousing.
Learn about ETL processes and data integration in data warehousing.
Explore data warehousing solutions and architectures.
Design and implement advanced data warehousing projects.","['data warehousing', 'intermediate', 'data modeling', 'ETL processes', 'data integration']",https://picsum.photos/271/384,ADW_165-7,True,2,2018-12-24
ITR_74,Introduction to Robotics,Beginner,"This beginner-level course introduces robotics concepts. Learn about robot components, sensors, and basic robot programming.","Understand the components and sensors commonly used in robots.
Learn basic robot programming and control techniques.
Explore real-world applications of robotics in various fields.
Get hands-on experience with robot building and programming.","['robotics', 'beginner', 'robot components', 'robot programming']",https://dummyimage.com/751x740,ITR_74-4,True,3,2018-02-24
CBP_29,Cybersecurity Best Practices,Intermediate,"This intermediate-level course focuses on cybersecurity best practices. Learn about threat detection, risk assessment, and security measures to protect digital assets.","Identify common cybersecurity threats and vulnerabilities.
Perform risk assessments and develop security strategies.
Implement security measures to protect networks and data.
Stay updated with cybersecurity best practices and compliance standards.","['cybersecurity', 'security best practices', 'intermediate', 'threat detection']",https://picsum.photos/952/758,CBP_29-8,False,4,2018-12-02
AFNLU_180,AI for Natural Language Understanding,Advanced,This advanced-level course explores AI for natural language understanding. Learn to develop advanced NLP models and applications.,"Master advanced natural language processing (NLP) techniques.
Learn to build NLP models for complex language understanding tasks.
Explore advanced NLP applications in chatbots, language translation, and more.
Develop and deploy advanced NLP solutions.","['AI', 'natural language understanding', 'advanced', 'NLP models', 'NLP applications']",https://placekitten.com/502/26,AFNLU_180-5,True,4,2017-12-29
